Locus10107Transcript,0.0847521
Locus10108Transcript,0.494719
Locus10110Transcript,0.779497
Locus10113Transcript,0.391744
Locus10114Transcript,0.841717
Locus10115Transcript,0.397728
Locus10116Transcript,0.720994
Locus10117Transcript,0.980612
Locus10120Transcript,0.962918
Locus10121Transcript,0.688968
Locus10124Transcript,0.638386
Locus10129Transcript,1.06565
Locus1012Transcript,0.125087
Locus10131Transcript,0.859425
Locus10132Transcript,0.775582
Locus10136Transcript,1.56602
Locus10138Transcript,1.11431
Locus10139Transcript,1.11062
Locus1013Transcript,0.867776
Locus10143Transcript,0.848723
Locus10145Transcript,0.826169
Locus10146Transcript,0.190239
Locus10147Transcript,0.998443
Locus10148Transcript,0.963914
Locus10149Transcript,0.827574
Locus10150Transcript,0.840466
Locus10151Transcript,0.863893
Locus10153Transcript,1.0393
Locus10154Transcript,0.650889
Locus10158Transcript,0.256302
Locus10159Transcript,0.778913
Locus10161Transcript,0.953504
Locus10162Transcript,1.29097
Locus10165Transcript,0.700651
Locus10166Transcript,0
Locus10167Transcript,0.704901
Locus10168Transcript,0.895986
Locus10169Transcript,0.167933
Locus10170Transcript,0.833212
Locus10176Transcript,0.609368
Locus10178Transcript,1.50003
Locus10179Transcript,0.406699
Locus1017Transcript,0.750651
Locus10180Transcript,0.681261
Locus10181Transcript,0.678651
Locus10182Transcript,0.342442
Locus10183Transcript,0.492931
Locus10184Transcript,1.00566
Locus10187Transcript,1.05066
Locus10188Transcript,0.665757
Locus10189Transcript,0.642521
Locus10189Transcript,0.584506
Locus10190Transcript,0.409758
Locus10190Transcript,0.703114
Locus10191Transcript,0.972021
Locus10192Transcript,0.411507
Locus10193Transcript,0.224135
Locus10195Transcript,0
Locus10198Transcript,0.389985
Locus10199Transcript,0.290912
Locus101Transcript,0.743044
Locus10200Transcript,0.533155
Locus10201Transcript,0.434355
Locus10203Transcript,0.604997
Locus10206Transcript,0
Locus10207Transcript,0.974043
Locus1020Transcript,0.764497
Locus10213Transcript,0.867851
Locus10215Transcript,0.797109
Locus10222Transcript,0.624886
Locus10223Transcript,1.83559
Locus10224Transcript,1.06882
Locus10225Transcript,0.601853
Locus10226Transcript,0.420047
Locus10229Transcript,0.884094
Locus10229Transcript,0.949059
Locus1022Transcript,0.875014
Locus10232Transcript,0.949523
Locus10233Transcript,0.572126
Locus10238Transcript,0.352825
Locus10239Transcript,0.615847
Locus10241Transcript,0.834084
Locus10242Transcript,1.03235
Locus10244Transcript,0.891852
Locus10245Transcript,0.297507
Locus10246Transcript,0.57699
Locus1024Transcript,1.17035
Locus10251Transcript,0.957155
Locus10252Transcript,1.31429
Locus10253Transcript,0.831233
Locus10256Transcript,0.37458
Locus10257Transcript,0.747427
Locus10258Transcript,0.117515
Locus10259Transcript,1.01841
Locus1025Transcript,0.627709
Locus1025Transcript,1.0635
Locus1025Transcript,0.610614
Locus1025Transcript,0.615576
Locus10260Transcript,0.725874
Locus10262Transcript,0.4579
Locus10263Transcript,0.337404
Locus10264Transcript,0.643855
Locus10264Transcript,0.603899
Locus10264Transcript,0.636121
Locus10265Transcript,1.0599
Locus10267Transcript,0.552808
Locus10268Transcript,0.742472
Locus1026Transcript,0.189995
Locus10270Transcript,0.707639
Locus10274Transcript,0.872126
Locus10275Transcript,0
Locus10278Transcript,0.140337
Locus10279Transcript,0.651637
Locus1027Transcript,0.243618
Locus10280Transcript,0.929685
Locus10281Transcript,0.40517
Locus10282Transcript,0.699903
Locus10284Transcript,0.879036
Locus10285Transcript,0.666732
Locus10286Transcript,0.734761
Locus10288Transcript,0.525873
Locus10288Transcript,0.524011
Locus10289Transcript,0.427686
Locus10290Transcript,0.186303
Locus10293Transcript,1.04932
Locus10294Transcript,0.621506
Locus10295Transcript,0.92283
Locus10296Transcript,1.48239
Locus1029Transcript,0.830755
Locus102Transcript,0.192447
Locus10301Transcript,0.216742
Locus10303Transcript,0.670938
Locus10304Transcript,0.599213
Locus10305Transcript,1.23493
Locus10309Transcript,0.902142
Locus1030Transcript,1.07144
Locus10310Transcript,0.695865
Locus10311Transcript,0.956559
Locus10312Transcript,0.807072
Locus10316Transcript,0.78287
Locus10317Transcript,0.82104
Locus10318Transcript,0.99514
Locus10319Transcript,0.752753
Locus10319Transcript,0.629525
Locus10319Transcript,0.839317
Locus1031Transcript,1.04603
Locus1031Transcript,1.08151
Locus10320Transcript,0.971079
Locus10324Transcript,0.978453
Locus10326Transcript,0.0973432
Locus10327Transcript,1.10719
Locus10328Transcript,1.01541
Locus10329Transcript,0.0748921
Locus10330Transcript,0.546306
Locus10333Transcript,0.103091
Locus10334Transcript,0.0837844
Locus10336Transcript,0.72384
Locus10337Transcript,0.71126
Locus10339Transcript,0
Locus10341Transcript,0.324076
Locus10342Transcript,0.781551
Locus10344Transcript,0.554788
Locus10345Transcript,0.542841
Locus10347Transcript,1.3553
Locus10348Transcript,1.08619
Locus10349Transcript,0.453679
Locus1034Transcript,0.246056
Locus10350Transcript,0.881075
Locus10351Transcript,0.338672
Locus10355Transcript,0.340298
Locus10357Transcript,0.580052
Locus10359Transcript,0.904897
Locus1035Transcript,0.458389
Locus1035Transcript,0.588815
Locus10360Transcript,0.697435
Locus10361Transcript,0.814689
Locus10363Transcript,0.957448
Locus10364Transcript,1.8238
Locus10365Transcript,0.437379
Locus10369Transcript,0.137257
Locus10370Transcript,1.04638
Locus10373Transcript,0.110231
Locus10375Transcript,0.122093
Locus10376Transcript,0.909106
Locus10377Transcript,0.995463
Locus10379Transcript,0.252757
Locus10379Transcript,0.30733
Locus10379Transcript,0.406904
Locus1037Transcript,1.12809
Locus10382Transcript,0.813257
Locus10384Transcript,0.494781
Locus10387Transcript,1.07532
Locus10388Transcript,0.751056
Locus1038Transcript,0.161875
Locus1038Transcript,0.133015
Locus10390Transcript,0.799808
Locus10390Transcript,0.737358
Locus10392Transcript,0.117068
Locus10393Transcript,0.591217
Locus10394Transcript,0.125421
Locus10396Transcript,0.876818
Locus10399Transcript,0.917492
Locus10399Transcript,0.926485
Locus10399Transcript,0.963754
Locus1039Transcript,1.21068
Locus10400Transcript,0.776892
Locus10401Transcript,0.904258
Locus10403Transcript,0.998127
Locus10404Transcript,1.07357
Locus10407Transcript,0.439914
Locus10409Transcript,0.290836
Locus1040Transcript,0.648654
Locus10413Transcript,0
Locus10417Transcript,0.896279
Locus10420Transcript,0.4115
Locus10421Transcript,0.852155
Locus10422Transcript,0.854513
Locus10423Transcript,1.08059
Locus10424Transcript,0.762974
Locus10424Transcript,0.79722
Locus10425Transcript,0.586872
Locus10426Transcript,0.803587
Locus10428Transcript,0.656633
Locus10429Transcript,0.824852
Locus10431Transcript,0.686327
Locus10432Transcript,0.937214
Locus10433Transcript,0.784342
Locus10437Transcript,0.753409
Locus10438Transcript,0.511128
Locus10441Transcript,0.415135
Locus10441Transcript,0.394928
Locus10442Transcript,0.678267
Locus10442Transcript,0.681039
Locus10443Transcript,0.644926
Locus10444Transcript,0.500781
Locus10445Transcript,1.18625
Locus10446Transcript,1.36502
Locus10447Transcript,1.19724
Locus1044Transcript,0.923973
Locus10450Transcript,0.647531
Locus10451Transcript,0.720317
Locus10454Transcript,0.983092
Locus10455Transcript,0.817604
Locus10457Transcript,0.108644
Locus10458Transcript,0.837482
Locus10459Transcript,0.915858
Locus1045Transcript,0.712269
Locus1045Transcript,0.755078
Locus1045Transcript,0.662963
Locus1045Transcript,0.754175
Locus10460Transcript,0.193058
Locus10461Transcript,0.247853
Locus10462Transcript,1.01182
Locus10463Transcript,0.401289
Locus10464Transcript,0
Locus10467Transcript,0.477981
Locus10468Transcript,0.336427
Locus10470Transcript,0.602127
Locus10472Transcript,0.955987
Locus10473Transcript,0.993325
Locus10473Transcript,0.944683
Locus10474Transcript,1.0435
Locus10476Transcript,0.512886
Locus10477Transcript,1.01421
Locus10478Transcript,0.562778
Locus10478Transcript,0.563892
Locus10478Transcript,0.551547
Locus10478Transcript,0.583638
Locus10478Transcript,0.592014
Locus10478Transcript,0.584495
Locus10478Transcript,0.572771
Locus1047Transcript,0.860625
Locus1047Transcript,0.904163
Locus1047Transcript,0.761961
Locus1047Transcript,0.770762
Locus10483Transcript,1.14655
Locus10484Transcript,0.824887
Locus10485Transcript,0.904044
Locus10486Transcript,0.0974254
Locus10487Transcript,0.990571
Locus10488Transcript,0.831554
Locus1048Transcript,0.678421
Locus1048Transcript,0.63121
Locus1048Transcript,0.687199
Locus10490Transcript,0.424181
Locus10491Transcript,0.711825
Locus10493Transcript,0.287153
Locus10495Transcript,0.539889
Locus10498Transcript,0.196096
Locus10499Transcript,0.769247
Locus1049Transcript,0.584155
Locus104Transcript,0.937394
Locus10504Transcript,0.38864
Locus10505Transcript,0.886045
Locus10506Transcript,0.833977
Locus10507Transcript,0.846345
Locus10509Transcript,1.09779
Locus1050Transcript,0.783707
Locus10510Transcript,0.535219
Locus10511Transcript,0.053944
Locus10512Transcript,0.769244
Locus10513Transcript,1.11902
Locus10514Transcript,0.864137
Locus10515Transcript,0.955712
Locus10517Transcript,0
Locus10518Transcript,0.678379
Locus1051Transcript,0.891183
Locus10521Transcript,0.164044
Locus10522Transcript,0.517545
Locus10524Transcript,0.619889
Locus10526Transcript,0.151113
Locus10527Transcript,0.658551
Locus10528Transcript,1.46228
Locus1052Transcript,0
Locus1052Transcript,0.164782
Locus10530Transcript,1.20931
Locus10532Transcript,0.972101
Locus10535Transcript,0.653542
Locus10537Transcript,0.0887388
Locus10539Transcript,0.543947
Locus1053Transcript,0.169428
Locus10540Transcript,0.191296
Locus10541Transcript,0.992925
Locus10543Transcript,0.835174
Locus10544Transcript,0.652848
Locus10545Transcript,0.728465
Locus10546Transcript,0.102042
Locus1054Transcript,0.977202
Locus10551Transcript,0.738922
Locus10552Transcript,0.154013
Locus10553Transcript,0.62687
Locus10554Transcript,0.869238
Locus10556Transcript,0
Locus10557Transcript,0.597895
Locus1055Transcript,1.11164
Locus10560Transcript,0.663683
Locus10562Transcript,0.73166
Locus10563Transcript,0.771203
Locus10564Transcript,0.754912
Locus10567Transcript,0.65732
Locus10568Transcript,0.539729
Locus10569Transcript,0.178908
Locus1056Transcript,0.721708
Locus10570Transcript,0.113232
Locus10571Transcript,0.0782831
Locus10572Transcript,0.272453
Locus10575Transcript,0.745318
Locus10576Transcript,0.696864
Locus10577Transcript,0.343003
Locus10578Transcript,0.666535
Locus10578Transcript,0.618472
Locus10578Transcript,0.61886
Locus10578Transcript,0.680711
Locus10581Transcript,0.620646
Locus10583Transcript,0.68609
Locus10584Transcript,1.35434
Locus10586Transcript,0.700721
Locus10587Transcript,0.72021
Locus1058Transcript,0.185387
Locus1058Transcript,0.175505
Locus1058Transcript,0.223152
Locus10591Transcript,0.430333
Locus10596Transcript,0.334287
Locus10598Transcript,0.706495
Locus1059Transcript,0.80728
Locus105Transcript,0.463013
Locus105Transcript,0.294413
Locus105Transcript,0.330856
Locus10603Transcript,0.465695
Locus10605Transcript,0.601908
Locus10606Transcript,0.565885
Locus10607Transcript,0.89848
Locus10608Transcript,0.885776
Locus10610Transcript,0.204001
Locus10611Transcript,0.886889
Locus10612Transcript,0.533345
Locus10613Transcript,0.914689
Locus10615Transcript,0.608048
Locus10616Transcript,0.524257
Locus10617Transcript,0.722509
Locus1061Transcript,0.465667
Locus10620Transcript,0.0449789
Locus10621Transcript,0.619692
Locus10622Transcript,0.958153
Locus10623Transcript,0.944449
Locus10624Transcript,0.78869
Locus10625Transcript,1.10054
Locus10628Transcript,0.821329
Locus1062Transcript,0.677274
Locus10631Transcript,0.765189
Locus10632Transcript,0.760886
Locus10633Transcript,0.549282
Locus10634Transcript,0.975706
Locus10635Transcript,0.102184
Locus10636Transcript,0.572341
Locus10640Transcript,1.12645
Locus10641Transcript,0.458834
Locus10644Transcript,0.798852
Locus10646Transcript,0.356098
Locus10647Transcript,0.76411
Locus10648Transcript,0.632673
Locus1064Transcript,0.567423
Locus10651Transcript,0.574713
Locus10652Transcript,0.169274
Locus10653Transcript,0.280411
Locus10656Transcript,0.174152
Locus10658Transcript,0.758582
Locus1065Transcript,0.192844
Locus10661Transcript,0.77928
Locus10662Transcript,0.480659
Locus10666Transcript,0.555789
Locus10667Transcript,0.271726
Locus10667Transcript,0.273503
Locus10667Transcript,0.270492
Locus10668Transcript,1.19851
Locus10669Transcript,0.861916
Locus10670Transcript,0.872464
Locus10671Transcript,0.394033
Locus10672Transcript,0.469153
Locus10672Transcript,0.498565
Locus10674Transcript,0.25451
Locus10676Transcript,0.805115
Locus10679Transcript,0.795008
Locus10681Transcript,0.866504
Locus10684Transcript,0.196391
Locus10686Transcript,0.958866
Locus10687Transcript,0.716509
Locus10688Transcript,0.897978
Locus1068Transcript,0.815385
Locus1068Transcript,0.828889
Locus1068Transcript,0.798024
Locus10690Transcript,0.731254
Locus10694Transcript,0
Locus10695Transcript,0.681936
Locus10698Transcript,0.635035
Locus10699Transcript,0.288935
Locus1069Transcript,0.458888
Locus1069Transcript,0.70536
Locus106Transcript,0.822594
Locus10702Transcript,0.305933
Locus10702Transcript,0.272184
Locus10703Transcript,0.728742
Locus10704Transcript,0.92056
Locus10709Transcript,0.942376
Locus1070Transcript,0.63017
Locus10710Transcript,0.691155
Locus10711Transcript,0.74075
Locus10712Transcript,0.592424
Locus10715Transcript,0.493632
Locus10718Transcript,0.0554254
Locus10719Transcript,0.842122
Locus1071Transcript,0.337985
Locus10720Transcript,0.152634
Locus10721Transcript,1.18224
Locus10722Transcript,0.838215
Locus10724Transcript,0.845554
Locus10725Transcript,0
Locus10726Transcript,0.86386
Locus10728Transcript,1.08427
Locus10729Transcript,0.78515
Locus10730Transcript,0.196192
Locus10732Transcript,0.4255
Locus10733Transcript,0.869425
Locus10734Transcript,0.116314
Locus10738Transcript,1.10223
Locus10739Transcript,0.815698
Locus10741Transcript,0.289394
Locus10743Transcript,0.510325
Locus10744Transcript,0.565638
Locus10747Transcript,0
Locus10748Transcript,0.826801
Locus10750Transcript,0.485525
Locus10752Transcript,0.744569
Locus10754Transcript,0
Locus10757Transcript,0.229102
Locus10757Transcript,0.246218
Locus1075Transcript,0.805759
Locus1075Transcript,0.719961
Locus10760Transcript,0.717963
Locus10763Transcript,0.643527
Locus10764Transcript,0.750676
Locus10767Transcript,0.595842
Locus10768Transcript,1.04565
Locus10769Transcript,0.625103
Locus10771Transcript,0
Locus10772Transcript,1.01049
Locus10775Transcript,0.653191
Locus10777Transcript,0.684789
Locus1077Transcript,0.604423
Locus10784Transcript,0.152146
Locus10786Transcript,0.81489
Locus10787Transcript,0
Locus10789Transcript,0.934417
Locus1078Transcript,0.722564
Locus1078Transcript,0.65038
Locus10791Transcript,0.686576
Locus10792Transcript,0.489717
Locus10796Transcript,1.18819
Locus10798Transcript,0.751818
Locus1079Transcript,0.713378
Locus107Transcript,0.287184
Locus10800Transcript,0.473063
Locus10801Transcript,0.593503
Locus10802Transcript,0.608082
Locus10803Transcript,0.722671
Locus10804Transcript,1.13701
Locus10806Transcript,0.802013
Locus10807Transcript,0.676506
Locus10809Transcript,0.944252
Locus10810Transcript,0.331813
Locus10811Transcript,0.257193
Locus10813Transcript,1.14022
Locus10814Transcript,0.875033
Locus10817Transcript,0.534243
Locus10818Transcript,1.11113
Locus10819Transcript,0.805772
Locus1081Transcript,0.128989
Locus10820Transcript,0.79062
Locus10821Transcript,0.910232
Locus10824Transcript,0.756545
Locus10826Transcript,0.864068
Locus10828Transcript,0.788049
Locus10829Transcript,0.772037
Locus1082Transcript,0.479712
Locus10834Transcript,0
Locus10835Transcript,0.0686929
Locus10836Transcript,0.495576
Locus10837Transcript,0
Locus10839Transcript,0.207868
Locus1083Transcript,0.76524
Locus1083Transcript,0.897294
Locus10840Transcript,0.179351
Locus10842Transcript,0.56293
Locus10847Transcript,1.31728
Locus10848Transcript,0.36174
Locus10848Transcript,0.322909
Locus1084Transcript,0.536069
Locus10850Transcript,0
Locus10852Transcript,1.08684
Locus10852Transcript,1.11454
Locus10853Transcript,0.866778
Locus10854Transcript,0.518403
Locus10855Transcript,0.928697
Locus10856Transcript,0.752993
Locus10857Transcript,0.840679
Locus10859Transcript,0.675402
Locus10863Transcript,0.807409
Locus10866Transcript,0.817838
Locus10869Transcript,0.894322
Locus1086Transcript,0.305234
Locus10870Transcript,0.808964
Locus10871Transcript,0.269128
Locus10871Transcript,0.291042
Locus10872Transcript,0.533223
Locus10873Transcript,0.219267
Locus10874Transcript,0.530245
Locus10877Transcript,0.499037
Locus10878Transcript,1.12436
Locus10879Transcript,0.370759
Locus10882Transcript,0.987957
Locus10883Transcript,0.759239
Locus10884Transcript,0.646769
Locus10886Transcript,0.839879
Locus10888Transcript,0.526422
Locus10888Transcript,0
Locus10891Transcript,0.662443
Locus10892Transcript,0.256248
Locus10893Transcript,0.970543
Locus10898Transcript,1.16897
Locus10899Transcript,0.243119
Locus108Transcript,1.05878
Locus10900Transcript,1.12793
Locus10902Transcript,0.755322
Locus10903Transcript,0.769866
Locus10908Transcript,1.4667
Locus1090Transcript,0.749085
Locus1090Transcript,0.7604
Locus1090Transcript,0.81343
Locus10912Transcript,0.42869
Locus10913Transcript,1.09655
Locus10914Transcript,0.558523
Locus10915Transcript,0.796982
Locus10917Transcript,0.73775
Locus10917Transcript,0.733294
Locus10917Transcript,0.784802
Locus1091Transcript,1.01981
Locus10920Transcript,1.19035
Locus10923Transcript,0.554379
Locus10925Transcript,0.18699
Locus10926Transcript,0.87103
Locus10929Transcript,0.762049
Locus10930Transcript,1.06452
Locus10931Transcript,0.414817
Locus10931Transcript,0.570369
Locus10931Transcript,0.389677
Locus10931Transcript,0.394345
Locus10933Transcript,0.273178
Locus10934Transcript,0.484016
Locus10935Transcript,0.0989343
Locus10936Transcript,0.212038
Locus10937Transcript,0.62975
Locus10939Transcript,1.22457
Locus10944Transcript,0.672444
Locus10945Transcript,1.27355
Locus10946Transcript,0
Locus10949Transcript,0.301079
Locus1094Transcript,0.490937
Locus10950Transcript,0.605766
Locus10951Transcript,0.158226
Locus10952Transcript,0.719303
Locus10953Transcript,0.733814
Locus10954Transcript,0.273858
Locus10955Transcript,0.593415
Locus10957Transcript,0.528851
Locus10958Transcript,0.698427
Locus10959Transcript,0.265645
Locus10960Transcript,1.05463
Locus10961Transcript,0.723922
Locus10962Transcript,0.839499
Locus10963Transcript,0.984506
Locus10964Transcript,0.168033
Locus10965Transcript,0.258078
Locus10966Transcript,0.614478
Locus10967Transcript,1.2934
Locus10968Transcript,1.05313
Locus1096Transcript,0.69285
Locus10972Transcript,0.131671
Locus10976Transcript,0.219835
Locus10978Transcript,0.717016
Locus1097Transcript,1.58336
Locus10980Transcript,0.413282
Locus10981Transcript,0.588244
Locus10982Transcript,0.346159
Locus10983Transcript,0.635563
Locus10984Transcript,0
Locus10987Transcript,0.662515
Locus10988Transcript,0.923624
Locus1098Transcript,0.290631
Locus10991Transcript,1.77423
Locus10992Transcript,0.584817
Locus10994Transcript,0.939036
Locus10995Transcript,1.07156
Locus10996Transcript,0.371361
Locus10997Transcript,0
Locus109Transcript,1.22905
Locus10Transcript,1.2087
Locus10Transcript,1.07976
Locus11001Transcript,0.908454
Locus11002Transcript,0.766531
Locus11003Transcript,0.880454
Locus11005Transcript,0.529134
Locus11007Transcript,0.569127
Locus11008Transcript,0.991579
Locus11009Transcript,0.718114
Locus11012Transcript,1.04073
Locus11013Transcript,0.755336
Locus11015Transcript,0.533176
Locus11016Transcript,1.02484
Locus11019Transcript,0.901549
Locus1101Transcript,0.770388
Locus11020Transcript,0.537838
Locus11021Transcript,0.429676
Locus11023Transcript,2.02497
Locus11024Transcript,0.150051
Locus11024Transcript,0.093648
Locus11026Transcript,0.19554
Locus11026Transcript,0.342125
Locus11027Transcript,0.677608
Locus11028Transcript,0.934514
Locus11029Transcript,0.604631
Locus11033Transcript,0.454553
Locus11034Transcript,0.155358
Locus11035Transcript,0
Locus11036Transcript,0.8729
Locus11037Transcript,0.765638
Locus11038Transcript,0.960006
Locus11039Transcript,0.823347
Locus1103Transcript,0.604463
Locus11042Transcript,1.27413
Locus11043Transcript,0.722535
Locus11044Transcript,0.559737
Locus11046Transcript,0.0423921
Locus11047Transcript,0.102148
Locus11049Transcript,0.536273
Locus11049Transcript,0.548759
Locus11049Transcript,0.536808
Locus11053Transcript,0.671649
Locus11055Transcript,0.77433
Locus11057Transcript,0.607994
Locus11062Transcript,0
Locus11066Transcript,0
Locus11068Transcript,0.523922
Locus11069Transcript,0.145002
Locus11070Transcript,0.703083
Locus11071Transcript,0.840039
Locus11072Transcript,0.60695
Locus11074Transcript,0
Locus11076Transcript,0.853925
Locus11078Transcript,0.263791
Locus11079Transcript,0.590237
Locus1107Transcript,0.653818
Locus11082Transcript,0.483726
Locus11085Transcript,0.792978
Locus11086Transcript,0.494123
Locus11088Transcript,0.87385
Locus11089Transcript,0.569938
Locus1108Transcript,0.855068
Locus11090Transcript,0.832517
Locus11092Transcript,0.289006
Locus11093Transcript,0.519304
Locus11094Transcript,0.41492
Locus11095Transcript,0.832433
Locus11096Transcript,0.226453
Locus11097Transcript,0.624179
Locus11098Transcript,0.893621
Locus11099Transcript,0.279327
Locus1109Transcript,0.52682
Locus11104Transcript,0.843066
Locus11107Transcript,0.684988
Locus1110Transcript,0.569229
Locus11111Transcript,0.130771
Locus11115Transcript,1.01888
Locus11116Transcript,0.661766
Locus11117Transcript,0.844358
Locus11118Transcript,0.79366
Locus11119Transcript,1.28807
Locus1111Transcript,0.283739
Locus11121Transcript,1.07022
Locus11122Transcript,0.342385
Locus11123Transcript,0.902278
Locus11124Transcript,0.684441
Locus11125Transcript,0
Locus11126Transcript,0
Locus11127Transcript,0.893195
Locus1112Transcript,0.306838
Locus11130Transcript,0.995542
Locus11133Transcript,0.605183
Locus11134Transcript,0.37936
Locus11135Transcript,1.0446
Locus11136Transcript,1.33618
Locus11138Transcript,0.578726
Locus11141Transcript,0.490011
Locus11142Transcript,0.622264
Locus11143Transcript,0.984861
Locus11145Transcript,0.572612
Locus11146Transcript,0.893841
Locus11147Transcript,0.842788
Locus11149Transcript,1.06412
Locus1114Transcript,0.356691
Locus1114Transcript,0.25175
Locus1114Transcript,0.588152
Locus11150Transcript,0.82305
Locus11151Transcript,0.140446
Locus11153Transcript,1.0663
Locus11155Transcript,0.810504
Locus11157Transcript,0.964293
Locus11158Transcript,0.785471
Locus11159Transcript,0.600999
Locus11160Transcript,0.86275
Locus11161Transcript,0.394923
Locus11162Transcript,0.890929
Locus11164Transcript,0.87453
Locus11165Transcript,0.741693
Locus11168Transcript,0.840101
Locus11169Transcript,0.6942
Locus1116Transcript,1.21925
Locus11170Transcript,0.719187
Locus11172Transcript,0.270372
Locus11173Transcript,0.735675
Locus11174Transcript,0.618816
Locus11175Transcript,0.387827
Locus11178Transcript,0.688278
Locus11179Transcript,0.296459
Locus1117Transcript,0
Locus11180Transcript,0.959221
Locus11183Transcript,0.728644
Locus11184Transcript,1.31953
Locus11185Transcript,0
Locus11186Transcript,1.24228
Locus11187Transcript,0.873169
Locus11188Transcript,0.716037
Locus1118Transcript,0.974146
Locus11190Transcript,0.894603
Locus11192Transcript,0.485297
Locus11196Transcript,0.484379
Locus11197Transcript,0.5616
Locus11199Transcript,0.757154
Locus1119Transcript,0.4426
Locus111Transcript,0.634383
Locus11201Transcript,1.10898
Locus11202Transcript,0.084285
Locus11203Transcript,0.27901
Locus11205Transcript,0.779564
Locus11207Transcript,0
Locus1120Transcript,1.05664
Locus1120Transcript,1.06115
Locus1120Transcript,0.973157
Locus1120Transcript,1.05748
Locus11211Transcript,1.03576
Locus11212Transcript,0.0710544
Locus11213Transcript,0.919498
Locus11214Transcript,0.749852
Locus11215Transcript,0.161825
Locus11216Transcript,1.07255
Locus11218Transcript,0.631796
Locus11219Transcript,0.639342
Locus1121Transcript,0.86679
Locus11220Transcript,0.402122
Locus11222Transcript,0.503146
Locus11223Transcript,0.632889
Locus11227Transcript,1.01178
Locus11228Transcript,0.849622
Locus11229Transcript,0.197812
Locus11230Transcript,0.317651
Locus11232Transcript,0.762029
Locus11232Transcript,0.784296
Locus11232Transcript,0.702074
Locus11232Transcript,0.875526
Locus11232Transcript,0.866764
Locus11232Transcript,0.717072
Locus11232Transcript,0.872426
Locus11232Transcript,0.705573
Locus11233Transcript,0.639895
Locus11234Transcript,0.112729
Locus11235Transcript,0.888537
Locus11238Transcript,1.21856
Locus11239Transcript,0.815146
Locus1123Transcript,0.553683
Locus11242Transcript,0.817298
Locus11244Transcript,0.223811
Locus11245Transcript,0.619331
Locus11245Transcript,0.620016
Locus11247Transcript,0.47758
Locus11249Transcript,0.106415
Locus11250Transcript,2.36633
Locus11251Transcript,1.06547
Locus11253Transcript,1.08186
Locus11254Transcript,1.03881
Locus11255Transcript,0
Locus11256Transcript,0.498878
Locus11257Transcript,0.511678
Locus11258Transcript,0.165021
Locus1125Transcript,0.746602
Locus11260Transcript,0.241275
Locus11261Transcript,1.0154
Locus11262Transcript,2.6187
Locus11267Transcript,0.286478
Locus11268Transcript,0.664537
Locus11272Transcript,0.594375
Locus11273Transcript,0.111112
Locus11275Transcript,0.722057
Locus11276Transcript,0.367711
Locus11277Transcript,0
Locus11277Transcript,0.0941084
Locus11278Transcript,1.03631
Locus11279Transcript,0.330935
Locus1127Transcript,0.154964
Locus11280Transcript,0.121952
Locus11282Transcript,0.0673647
Locus11284Transcript,0.89518
Locus11285Transcript,1.06106
